
# Surface 0 of 1 surfaces

# Curve title: ""./data/MGFM-LS9-underwater_explosion-MUSCL-400-400-742-prims.dat" u 1:2:7"

# Contour 0, label:  2.4e+08
-3.9875 -4.56166  2.2e+08 
-3.9625 -4.54126  2.2e+08 
-3.95752 -4.5375  2.2e+08 
-3.9375 -4.52095  2.2e+08 
-3.92607 -4.5125  2.2e+08 
-3.9125 -4.50124  2.2e+08 
-3.89344 -4.4875  2.2e+08 
-3.8875 -4.48257  2.2e+08 
-3.8625 -4.464  2.2e+08 
-3.86042 -4.4625  2.2e+08 
-3.8375 -4.44435  2.2e+08 
-3.82773 -4.4375  2.2e+08 
-3.8125 -4.42543  2.2e+08 
-3.7935 -4.4125  2.2e+08 
-3.7875 -4.40775  2.2e+08 
-3.7625 -4.39  2.2e+08 
-3.7588 -4.3875  2.2e+08 
-3.7375 -4.37138  2.2e+08 
-3.7239 -4.3625  2.2e+08 
-3.7125 -4.35384  2.2e+08 
-3.6875 -4.33757  2.2e+08 
-3.68739 -4.3375  2.2e+08 
-3.6625 -4.31941  2.2e+08 
-3.65147 -4.3125  2.2e+08 
-3.6375 -4.30235  2.2e+08 
-3.61347 -4.2875  2.2e+08 
-3.6125 -4.2868  2.2e+08 
-3.5875 -4.2695  2.2e+08 
-3.5758 -4.2625  2.2e+08 
-3.5625 -4.25319  2.2e+08 
-3.5375 -4.23825  2.2e+08 
-3.53624 -4.2375  2.2e+08 
-3.5125 -4.2215  2.2e+08 
-3.49667 -4.2125  2.2e+08 
-3.4875 -4.20632  2.2e+08 
-3.4625 -4.19131  2.2e+08 
-3.45573 -4.1875  2.2e+08 
-3.4375 -4.17563  2.2e+08 
-3.41339 -4.1625  2.2e+08 
-3.4125 -4.16192  2.2e+08 
-3.3875 -4.14631  2.2e+08 
-3.37081 -4.1375  2.2e+08 
-3.3625 -4.13228  2.2e+08 
-3.3375 -4.11809  2.2e+08 
-3.32671 -4.1125  2.2e+08 
-3.3125 -4.10391  2.2e+08 
-3.2875 -4.09085  2.2e+08 
-3.28092 -4.0875  2.2e+08 
-3.2625 -4.07676  2.2e+08 
-3.2375 -4.06452  2.2e+08 
-3.23349 -4.0625  2.2e+08 
-3.2125 -4.05065  2.2e+08 
-3.1875 -4.03888  2.2e+08 
-3.18473 -4.0375  2.2e+08 
-3.1625 -4.02528  2.2e+08 
-3.1375 -4.01375  2.2e+08 
-3.13494 -4.0125  2.2e+08 
-3.1125 -4.0006  2.2e+08 
-3.0875 -3.98932  2.2e+08 
-3.08364 -3.9875  2.2e+08 
-3.0625 -3.97677  2.2e+08 
-3.0375 -3.96582  2.2e+08 
-3.03016 -3.9625  2.2e+08 

# Contour 10, label: 
 4.79763 -4.2625  2.2e+08 
 4.8125 -4.27802  2.2e+08 
 4.82098 -4.2875  2.2e+08 
 4.8375 -4.3046  2.2e+08 
 4.84465 -4.3125  2.2e+08 
 4.8625 -4.33083  2.2e+08 
 4.86861 -4.3375  2.2e+08 
 4.8875 -4.35687  2.2e+08 
 4.89271 -4.3625  2.2e+08 
 4.9125 -4.38253  2.2e+08 
 4.91732 -4.3875  2.2e+08 
 4.9375 -4.40474  2.2e+08 
 4.9512 -4.4125  2.2e+08 
 4.9625 -4.4156  2.2e+08 
 4.96754 -4.4125  2.2e+08 
 4.9875 -4.39803  2.2e+08 

# Contour 11, label: 
 3.85439 -2.7625  2.2e+08 
 3.8625 -2.78632  2.2e+08 
 3.86295 -2.7875  2.2e+08 
 3.87267 -2.8125  2.2e+08 
 3.88172 -2.8375  2.2e+08 
 3.8875 -2.85216  2.2e+08 
 3.89172 -2.8625  2.2e+08 
 3.90144 -2.8875  2.2e+08 
 3.91148 -2.9125  2.2e+08 
 3.9125 -2.91477  2.2e+08 
 3.92197 -2.9375  2.2e+08 
 3.93218 -2.9625  2.2e+08 
 3.9375 -2.97394  2.2e+08 
 3.94339 -2.9875  2.2e+08 
 3.95394 -3.0125  2.2e+08 
 3.9625 -3.03016  2.2e+08 
 3.96582 -3.0375  2.2e+08 
 3.97677 -3.0625  2.2e+08 
 3.9875 -3.08364  2.2e+08 
 3.98932 -3.0875  2.2e+08 
 4.0006 -3.1125  2.2e+08 
 4.0125 -3.13494  2.2e+08 
 4.01375 -3.1375  2.2e+08 
 4.02528 -3.1625  2.2e+08 
 4.0375 -3.18473  2.2e+08 
 4.03888 -3.1875  2.2e+08 
 4.05065 -3.2125  2.2e+08 
 4.0625 -3.23349  2.2e+08 
 4.06452 -3.2375  2.2e+08 
 4.07676 -3.2625  2.2e+08 
 4.0875 -3.28092  2.2e+08 
 4.09085 -3.2875  2.2e+08 
 4.10391 -3.3125  2.2e+08 
 4.1125 -3.32671  2.2e+08 
 4.11809 -3.3375  2.2e+08 
 4.13229 -3.3625  2.2e+08 
 4.1375 -3.3708  2.2e+08 
 4.14631 -3.3875  2.2e+08 
 4.16192 -3.4125  2.2e+08 
 4.1625 -3.41339  2.2e+08 
 4.17563 -3.4375  2.2e+08 
 4.1875 -3.45573  2.2e+08 
 4.19131 -3.4625  2.2e+08 
 4.20632 -3.4875  2.2e+08 
 4.2125 -3.49667  2.2e+08 
 4.2215 -3.5125  2.2e+08 
 4.2375 -3.53624  2.2e+08 
 4.23825 -3.5375  2.2e+08 
 4.25319 -3.5625  2.2e+08 
 4.2625 -3.5758  2.2e+08 
 4.2695 -3.5875  2.2e+08 
 4.2868 -3.6125  2.2e+08 
 4.2875 -3.61346  2.2e+08 
 4.30235 -3.6375  2.2e+08 
 4.3125 -3.65147  2.2e+08 
 4.31941 -3.6625  2.2e+08 
 4.3375 -3.68739  2.2e+08 
 4.33757 -3.6875  2.2e+08 
 4.35384 -3.7125  2.2e+08 
 4.3625 -3.7239  2.2e+08 
 4.37138 -3.7375  2.2e+08 
 4.3875 -3.7588  2.2e+08 
 4.39 -3.7625  2.2e+08 
 4.40775 -3.7875  2.2e+08 
 4.4125 -3.7935  2.2e+08 
 4.42543 -3.8125  2.2e+08 
 4.4375 -3.82773  2.2e+08 
 4.44435 -3.8375  2.2e+08 
 4.4625 -3.86042  2.2e+08 
 4.464 -3.8625  2.2e+08 
 4.48257 -3.8875  2.2e+08 
 4.4875 -3.89344  2.2e+08 
 4.50124 -3.9125  2.2e+08 
 4.5125 -3.92607  2.2e+08 
 4.52095 -3.9375  2.2e+08 
 4.5375 -3.95751  2.2e+08 
 4.54127 -3.9625  2.2e+08 
 4.56166 -3.9875  2.2e+08 
 4.5625 -3.98847  2.2e+08 
 4.58091 -4.0125  2.2e+08 
 4.5875 -4.02006  2.2e+08 
 4.601 -4.0375  2.2e+08 
 4.6125 -4.05062  2.2e+08 
 4.62195 -4.0625  2.2e+08 
 4.6375 -4.08022  2.2e+08 
 4.64339 -4.0875  2.2e+08 
 4.6625 -4.10924  2.2e+08 
 4.66519 -4.1125  2.2e+08 
 4.68717 -4.1375  2.2e+08 
 4.6875 -4.13785  2.2e+08 
 4.70806 -4.1625  2.2e+08 
 4.7125 -4.16722  2.2e+08 
 4.72971 -4.1875  2.2e+08 
 4.7375 -4.19573  2.2e+08 
 4.75198 -4.2125  2.2e+08 
 4.7625 -4.2236  2.2e+08 
 4.77463 -4.2375  2.2e+08 
 4.7875 -4.25103  2.2e+08 
 4.79763 -4.2625  2.2e+08 

# Contour 12, label: 
 4.9875 -2.97177  2.2e+08 
 4.97997 -2.9625  2.2e+08 
 4.9625 -2.94067  2.2e+08 
 4.95911 -2.9375  2.2e+08 
 4.9375 -2.91716  2.2e+08 
 4.93248 -2.9125  2.2e+08 
 4.9125 -2.89395  2.2e+08 
 4.9054 -2.8875  2.2e+08 
 4.8875 -2.87119  2.2e+08 
 4.87783 -2.8625  2.2e+08 
 4.8625 -2.84859  2.2e+08 
 4.85018 -2.8375  2.2e+08 
 4.8375 -2.82592  2.2e+08 
 4.82257 -2.8125  2.2e+08 
 4.8125 -2.80341  2.2e+08 
 4.7944 -2.7875  2.2e+08 
 4.7875 -2.78146  2.2e+08 
 4.76508 -2.7625  2.2e+08 
 4.7625 -2.76034  2.2e+08 
 4.7375 -2.74007  2.2e+08 
 4.73424 -2.7375  2.2e+08 
 4.7125 -2.72019  2.2e+08 
 4.70267 -2.7125  2.2e+08 
 4.6875 -2.70055  2.2e+08 
 4.67073 -2.6875  2.2e+08 
 4.6625 -2.68104  2.2e+08 
 4.6387 -2.6625  2.2e+08 
 4.6375 -2.66155  2.2e+08 
 4.6125 -2.64198  2.2e+08 
 4.60667 -2.6375  2.2e+08 
 4.5875 -2.62266  2.2e+08 
 4.57414 -2.6125  2.2e+08 
 4.5625 -2.60355  2.2e+08 
 4.54122 -2.5875  2.2e+08 
 4.5375 -2.58464  2.2e+08 
 4.5125 -2.56571  2.2e+08 
 4.50813 -2.5625  2.2e+08 
 4.4875 -2.54727  2.2e+08 
 4.47381 -2.5375  2.2e+08 
 4.4625 -2.52949  2.2e+08 
 4.43763 -2.5125  2.2e+08 
 4.4375 -2.51241  2.2e+08 
 4.4125 -2.49595  2.2e+08 
 4.39908 -2.4875  2.2e+08 
 4.3875 -2.48026  2.2e+08 
 4.3625 -2.46523  2.2e+08 
 4.3578 -2.4625  2.2e+08 
